gene_id	protein_id	reference_accession	gene_symbol	identity(%)	coverage(%)	bit_score	evalue
LOC135207870	XP_064095829.1	NP_000002.2	A2M	87.50	4.00	-	-
LOC135207870	XP_064095830.1	NP_000002.2	A2M	87.50	4.00	-	-
LOC135207871	XP_064095831.1	NP_000001.3	A1BG	31.25	4.00	-	-
LOC135207871	XP_064095832.1	NP_000001.3	A1BG	31.25	5.00	-	-
LOC135207872	XP_064095833.1	NP_000001.3	A1BG	44.44	3.00	-	-
LOC135207872	XP_064095834.1	NP_000001.3	A1BG	44.44	3.00	-	-
LOC135207873	XP_064095835.1	NP_001018081.3	AAAS	33.33	3.00	-	-
LOC135207874	XP_064095836.1	NP_000002.2	A2M	35.00	5.00	-	-
LOC135207865	XP_064095837.1	NP_000001.3	A1BG	50.00	4.00	-	-
LOC135207874	XP_064095838.1	NP_000014.2	AAK1	30.77	7.00	-	-
LOC135207875	XP_064095839.1	NP_000001.3	A1BG	40.00	3.00	-	-
LOC135207875	XP_064095840.1	NP_000001.3	A1BG	40.00	3.00	-	-
LOC135207875	XP_064095841.1	NP_000001.3	A1BG	40.00	3.00	-	-
LOC135207875	XP_064095842.1	NP_000001.3	A1BG	40.00	3.00	-	-
LOC135207875	XP_064095843.1	NP_001018081.3	AAAS	27.78	6.00	-	-
LOC135207877	XP_064095844.1	NP_001018081.3	AAAS	66.67	5.00	-	-
LOC135207878	XP_064095845.1	NP_000014.2	AAK1	27.59	31.00	-	-
LOC135207865	XP_064095846.1	NP_000001.3	A1BG	50.00	4.00	-	-
LOC135207879	XP_064095847.1	NP_001018081.3	AAAS	37.14	10.00	-	-
LOC135207879	XP_064095848.1	NP_001018081.3	AAAS	37.14	9.00	-	-
LOC135207880	XP_064095849.1	NP_000014.2	AAK1	33.33	6.00	-	-
LOC135207881	XP_064095850.1	NP_000014.2	AAK1	50.00	4.00	-	-
LOC135207882	XP_064095851.1	NP_000014.2	AAK1	41.18	8.00	-	-
LOC135207883	XP_064095852.1	NP_000001.3	A1BG	31.82	6.00	-	-
LOC135207884	XP_064095853.1	NP_000014.2	AAK1	50.00	2.00	-	-
LOC135207888	XP_064095854.1	NP_000001.3	A1BG	46.15	4.00	-	-
LOC135207888	XP_064095855.1	NP_000005.2	A2MP1	66.67	2.00	-	-
LOC135207888	XP_064095856.1	NP_000001.3	A1BG	46.15	5.00	-	-
LOC135207886	XP_064095857.1	NP_000005.2	A2MP1	42.86	6.00	-	-
LOC135207888	XP_064095858.1	NP_000001.3	A1BG	46.15	6.00	-	-
LOC135207888	XP_064095859.1	NP_000005.2	A2MP1	66.67	3.00	-	-
LOC135207889	XP_064095860.1	NP_000005.2	A2MP1	41.18	13.00	-	-
LOC135207891	XP_064095861.1	NP_000014.2	AAK1	37.14	24.00	-	-
LOC135207891	XP_064095862.1	NP_000014.2	AAK1	37.14	24.00	-	-
LOC135207891	XP_064095863.1	NP_000014.2	AAK1	37.14	24.00	-	-
LOC135207891	XP_064095864.1	NP_000014.2	AAK1	37.14	24.00	-	-
LOC135207891	XP_064095865.1	NP_000014.2	AAK1	37.14	24.00	-	-
LOC135207891	XP_064095866.1	NP_000014.2	AAK1	37.14	24.00	-	-
LOC135207891	XP_064095867.1	NP_000014.2	AAK1	37.14	24.00	-	-
LOC135207893	XP_064095868.1	NP_000005.2	A2MP1	28.12	11.00	-	-
LOC135207893	XP_064095869.1	NP_000005.2	A2MP1	28.12	11.00	-	-
LOC135207892	XP_064095870.1	NP_000014.2	AAK1	31.58	14.00	-	-
LOC135207893	XP_064095871.1	NP_000005.2	A2MP1	28.12	11.00	-	-
LOC135207893	XP_064095872.1	NP_000005.2	A2MP1	28.12	11.00	-	-
LOC135207893	XP_064095873.1	NP_000005.2	A2MP1	28.12	11.00	-	-
LOC135207893	XP_064095874.1	NP_000005.2	A2MP1	28.12	11.00	-	-
LOC135207893	XP_064095875.1	NP_000005.2	A2MP1	28.12	11.00	-	-
LOC135207893	XP_064095876.1	NP_000005.2	A2MP1	28.12	11.00	-	-
LOC135207893	XP_064095877.1	NP_000005.2	A2MP1	28.12	11.00	-	-
LOC135207894	XP_064095878.1	NP_000005.2	A2MP1	45.45	10.00	-	-
LOC135207895	XP_064095879.1	NP_000014.2	AAK1	66.67	4.00	-	-
LOC135207895	XP_064095880.1	NP_000014.2	AAK1	66.67	4.00	-	-
LOC135207895	XP_064095881.1	NP_000014.2	AAK1	66.67	4.00	-	-
LOC135207895	XP_064095882.1	NP_000014.2	AAK1	66.67	4.00	-	-
LOC135207895	XP_064095883.1	NP_000014.2	AAK1	66.67	5.00	-	-
LOC135207897	XP_064095885.1	NP_000002.2	A2M	24.59	19.00	-	-
LOC135207898	XP_064095886.1	NP_000014.2	AAK1	80.00	1.00	-	-
LOC135207899	XP_064095887.1	NP_000001.3	A1BG	33.33	11.00	-	-
LOC135207899	XP_064095888.1	NP_000001.3	A1BG	33.33	11.00	-	-
LOC135207900	XP_064095889.1	NP_000014.2	AAK1	30.61	19.00	-	-
LOC135207901	XP_064095890.1	NP_000014.2	AAK1	28.12	6.00	-	-
LOC135207901	XP_064095891.1	NP_000014.2	AAK1	28.12	7.00	-	-
LOC135207901	XP_064095892.1	NP_000014.2	AAK1	28.12	7.00	-	-
LOC135207903	XP_064095893.1	NP_000001.3	A1BG	53.33	5.00	-	-
LOC135207903	XP_064095894.1	NP_000001.3	A1BG	53.33	5.00	-	-
LOC135207903	XP_064095895.1	NP_000001.3	A1BG	53.33	4.00	-	-
LOC135207903	XP_064095896.1	NP_000001.3	A1BG	53.33	5.00	-	-
LOC135207903	XP_064095897.1	NP_000001.3	A1BG	53.33	4.00	-	-
LOC135207902	XP_064095899.1	NP_001018081.3	AAAS	33.33	7.00	-	-
LOC135207903	XP_064095900.1	NP_000001.3	A1BG	53.33	4.00	-	-
LOC135207904	XP_064095901.1	NP_000002.2	A2M	27.78	10.00	-	-
LOC135207904	XP_064095902.1	NP_000002.2	A2M	27.78	10.00	-	-
LOC135207904	XP_064095903.1	NP_000002.2	A2M	27.78	10.00	-	-
LOC135207905	XP_064095904.1	NP_001018081.3	AAAS	44.44	7.00	-	-
LOC135207905	XP_064095905.1	NP_001018081.3	AAAS	44.44	4.00	-	-
LOC135207905	XP_064095906.1	NP_001018081.3	AAAS	44.44	7.00	-	-
LOC135207905	XP_064095907.1	NP_001018081.3	AAAS	44.44	9.00	-	-
LOC135207905	XP_064095908.1	NP_001018081.3	AAAS	44.44	8.00	-	-
LOC135207905	XP_064095909.1	NP_001018081.3	AAAS	44.44	8.00	-	-
LOC135207905	XP_064095910.1	NP_001018081.3	AAAS	44.44	6.00	-	-
LOC135207905	XP_064095911.1	NP_001018081.3	AAAS	44.44	6.00	-	-
LOC135207905	XP_064095912.1	NP_001018081.3	AAAS	44.44	6.00	-	-
LOC135207906	XP_064095913.1	NP_000014.2	AAK1	46.15	9.00	-	-
LOC135207908	XP_064095914.1	NP_000001.3	A1BG	28.57	11.00	-	-
LOC135207908	XP_064095915.1	NP_000001.3	A1BG	28.57	11.00	-	-
LOC135207908	XP_064095916.1	NP_000001.3	A1BG	28.57	11.00	-	-
LOC135207911	XP_064095917.1	NP_000001.3	A1BG	45.00	6.00	-	-
LOC135207912	XP_064095918.1	NP_000001.3	A1BG	24.14	12.00	-	-
LOC135207913	XP_064095919.1	NP_000001.3	A1BG	29.41	17.00	-	-
LOC135207906	XP_064095920.1	NP_000014.2	AAK1	46.15	9.00	-	-
LOC135207913	XP_064095921.1	NP_000001.3	A1BG	29.41	20.00	-	-
LOC135207914	XP_064095922.1	NP_000014.2	AAK1	44.44	25.00	-	-
LOC135207914	XP_064095923.1	NP_000014.2	AAK1	44.44	13.00	-	-
LOC135207914	XP_064095924.1	NP_000014.2	AAK1	44.44	13.00	-	-
LOC135207914	XP_064095925.1	NP_000014.2	AAK1	44.44	13.00	-	-
LOC135207914	XP_064095926.1	NP_000014.2	AAK1	44.44	13.00	-	-
LOC135207914	XP_064095927.1	NP_000014.2	AAK1	44.44	13.00	-	-
LOC135207915	XP_064095928.1	NP_000014.2	AAK1	66.67	5.00	-	-
LOC135207915	XP_064095929.1	NP_000014.2	AAK1	66.67	6.00	-	-
LOC135207906	XP_064095930.1	NP_000014.2	AAK1	46.15	9.00	-	-
LOC135207916	XP_064095931.1	NP_000014.2	AAK1	25.00	18.00	-	-
LOC135207916	XP_064095932.1	NP_000014.2	AAK1	25.00	18.00	-	-
LOC135207916	XP_064095933.1	NP_000014.2	AAK1	25.00	18.00	-	-
LOC135207917	XP_064095934.1	NP_001018081.3	AAAS	31.82	20.00	-	-
LOC135207919	XP_064095935.1	NP_000001.3	A1BG	50.00	2.00	-	-
LOC135207919	XP_064095936.1	NP_000001.3	A1BG	50.00	2.00	-	-
LOC135207919	XP_064095937.1	NP_000001.3	A1BG	50.00	3.00	-	-
LOC135207906	XP_064095938.1	NP_000014.2	AAK1	46.15	9.00	-	-
LOC135207921	XP_064095939.1	NP_000001.3	A1BG	36.36	21.00	-	-
LOC135207922	XP_064095940.1	NP_000002.2	A2M	40.00	3.00	-	-
LOC135207923	XP_064095941.1	NP_000001.3	A1BG	36.36	4.00	-	-
LOC135207923	XP_064095942.1	NP_000001.3	A1BG	36.36	6.00	-	-
LOC135207923	XP_064095943.1	NP_000001.3	A1BG	36.36	6.00	-	-
LOC135207923	XP_064095944.1	NP_000001.3	A1BG	36.36	6.00	-	-
LOC135207924	XP_064095945.1	NP_001018081.3	AAAS	29.17	11.00	-	-
LOC135207906	XP_064095946.1	NP_000014.2	AAK1	46.15	9.00	-	-
LOC135207925	XP_064095947.1	NP_000014.2	AAK1	30.56	3.00	-	-
LOC135207926	XP_064095948.1	NP_001018081.3	AAAS	45.45	9.00	-	-
LOC135207926	XP_064095949.1	NP_001018081.3	AAAS	41.67	5.00	-	-
LOC135207926	XP_064095950.1	NP_001018081.3	AAAS	41.67	5.00	-	-
LOC135207926	XP_064095951.1	NP_001018081.3	AAAS	41.67	5.00	-	-
LOC135207926	XP_064095952.1	NP_001018081.3	AAAS	41.67	5.00	-	-
LOC135207927	XP_064095953.1	NP_000001.3	A1BG	30.77	5.00	-	-
LOC135207928	XP_064095954.1	NP_000001.3	A1BG	41.18	9.00	-	-
LOC135207906	XP_064095955.1	NP_000014.2	AAK1	46.15	10.00	-	-
LOC135207929	XP_064095956.1	NP_000001.3	A1BG	38.89	7.00	-	-
LOC135207930	XP_064095957.1	NP_000005.2	A2MP1	50.00	5.00	-	-
LOC135207931	XP_064095958.1	NP_000014.2	AAK1	41.18	2.00	-	-
LOC135207932	XP_064095959.1	NP_000014.2	AAK1	44.44	2.00	-	-
LOC135207932	XP_064095960.1	NP_000014.2	AAK1	44.44	2.00	-	-
LOC135207932	XP_064095961.1	NP_000014.2	AAK1	44.44	2.00	-	-
LOC135207932	XP_064095962.1	NP_000014.2	AAK1	44.44	2.00	-	-
LOC135207932	XP_064095963.1	NP_000014.2	AAK1	44.44	2.00	-	-
LOC135207906	XP_064095964.1	NP_000014.2	AAK1	46.15	10.00	-	-
LOC135207932	XP_064095965.1	NP_000014.2	AAK1	44.44	2.00	-	-
LOC135207933	XP_064095966.1	NP_000014.2	AAK1	80.00	3.00	-	-
LOC135207933	XP_064095967.1	NP_000014.2	AAK1	80.00	3.00	-	-
LOC135207933	XP_064095968.1	NP_000014.2	AAK1	80.00	3.00	-	-
LOC135207934	XP_064095969.1	NP_000014.2	AAK1	80.00	1.00	-	-
LOC135207935	XP_064095970.1	NP_000014.2	AAK1	43.75	17.00	-	-
LOC135207935	XP_064095971.1	NP_000014.2	AAK1	43.75	17.00	-	-
LOC135207936	XP_064095972.1	NP_000014.2	AAK1	80.00	4.00	-	-
LOC135207906	XP_064095973.1	NP_000014.2	AAK1	42.86	18.00	-	-
LOC135207936	XP_064095974.1	NP_000014.2	AAK1	80.00	4.00	-	-
LOC135207937	XP_064095975.1	NP_000005.2	A2MP1	31.82	6.00	-	-
LOC135207937	XP_064095976.1	NP_000005.2	A2MP1	31.82	6.00	-	-
LOC135207937	XP_064095977.1	NP_000005.2	A2MP1	31.82	6.00	-	-
LOC135207937	XP_064095978.1	NP_000005.2	A2MP1	31.82	6.00	-	-
LOC135207937	XP_064095979.1	NP_000005.2	A2MP1	31.82	6.00	-	-
LOC135207937	XP_064095980.1	NP_000005.2	A2MP1	31.82	6.00	-	-
LOC135207938	XP_064095981.1	NP_000001.3	A1BG	32.20	90.00	-	-
LOC135207939	XP_064095982.1	NP_000005.2	A2MP1	36.36	4.00	-	-
LOC135207941	XP_064095983.1	NP_000001.3	A1BG	50.00	5.00	-	-
LOC135207942	XP_064095984.1	NP_000001.3	A1BG	60.00	2.00	-	-
LOC135207942	XP_064095985.1	NP_001018081.3	AAAS	50.00	1.00	-	-
LOC135207942	XP_064095986.1	NP_000001.3	A1BG	60.00	2.00	-	-
LOC135207940	XP_064095987.1	NP_000001.3	A1BG	45.45	11.00	-	-
LOC135207942	XP_064095988.1	NP_000001.3	A1BG	60.00	2.00	-	-
LOC135207942	XP_064095989.1	NP_000001.3	A1BG	60.00	2.00	-	-
LOC135207944	XP_064095990.1	NP_001018081.3	AAAS	57.14	1.00	-	-
LOC135207944	XP_064095991.1	NP_001018081.3	AAAS	57.14	1.00	-	-
LOC135207944	XP_064095992.1	NP_001018081.3	AAAS	57.14	1.00	-	-
LOC135207944	XP_064095993.1	NP_001018081.3	AAAS	57.14	1.00	-	-
LOC135207945	XP_064095994.1	NP_000014.2	AAK1	31.25	11.00	-	-
LOC135207945	XP_064095995.1	NP_000014.2	AAK1	31.25	13.00	-	-
LOC135207940	XP_064095996.1	NP_000001.3	A1BG	45.45	11.00	-	-
LOC135207945	XP_064095997.1	NP_000014.2	AAK1	31.25	12.00	-	-
LOC135207945	XP_064095998.1	NP_000014.2	AAK1	31.25	13.00	-	-
LOC135207945	XP_064095999.1	NP_000014.2	AAK1	31.25	13.00	-	-
LOC135207945	XP_064096000.1	NP_000014.2	AAK1	31.25	9.00	-	-
LOC135207946	XP_064096001.1	NP_000002.2	A2M	61.54	8.00	-	-
LOC135207948	XP_064096002.1	NP_000002.2	A2M	44.44	5.00	-	-
LOC135207949	XP_064096003.1	NP_000001.3	A1BG	29.17	11.00	-	-
LOC135207940	XP_064096004.1	NP_000001.3	A1BG	45.45	11.00	-	-
LOC135207950	XP_064096005.1	NP_000001.3	A1BG	36.36	3.00	-	-
LOC135207952	XP_064096007.1	NP_000002.2	A2M	55.56	9.00	-	-
LOC135207952	XP_064096008.1	NP_000002.2	A2M	55.56	9.00	-	-
LOC135207952	XP_064096009.1	NP_000002.2	A2M	55.56	6.00	-	-
LOC135207952	XP_064096010.1	NP_000002.2	A2M	55.56	9.00	-	-
LOC135207952	XP_064096011.1	NP_000002.2	A2M	55.56	9.00	-	-
LOC135207952	XP_064096012.1	NP_000002.2	A2M	55.56	6.00	-	-
LOC135207952	XP_064096013.1	NP_000002.2	A2M	55.56	9.00	-	-
LOC135207940	XP_064096014.1	NP_000001.3	A1BG	45.45	11.00	-	-
LOC135207952	XP_064096015.1	NP_000014.2	AAK1	35.29	7.00	-	-
LOC135207952	XP_064096016.1	NP_000002.2	A2M	55.56	6.00	-	-
LOC135207952	XP_064096017.1	NP_000002.2	A2M	55.56	9.00	-	-
LOC135207952	XP_064096018.1	NP_000002.2	A2M	55.56	9.00	-	-
LOC135207952	XP_064096019.1	NP_000002.2	A2M	55.56	12.00	-	-
LOC135207952	XP_064096020.1	NP_000002.2	A2M	55.56	6.00	-	-
LOC135207952	XP_064096021.1	NP_000002.2	A2M	55.56	9.00	-	-
LOC135207952	XP_064096022.1	NP_000002.2	A2M	55.56	9.00	-	-
LOC135207952	XP_064096023.1	NP_000014.2	AAK1	26.53	10.00	-	-
LOC135207952	XP_064096024.1	NP_000002.2	A2M	55.56	9.00	-	-
LOC135207940	XP_064096025.1	NP_000001.3	A1BG	45.45	12.00	-	-
LOC135207952	XP_064096026.1	NP_000002.2	A2M	55.56	12.00	-	-
LOC135207952	XP_064096027.1	NP_000002.2	A2M	55.56	9.00	-	-
LOC135207952	XP_064096028.1	NP_000002.2	A2M	55.56	12.00	-	-
LOC135207952	XP_064096029.1	NP_000002.2	A2M	55.56	12.00	-	-
LOC135207952	XP_064096030.1	NP_000002.2	A2M	55.56	9.00	-	-
LOC135207952	XP_064096031.1	NP_000002.2	A2M	55.56	9.00	-	-
LOC135207952	XP_064096032.1	NP_000002.2	A2M	55.56	9.00	-	-
LOC135207952	XP_064096033.1	NP_000002.2	A2M	55.56	9.00	-	-
LOC135207952	XP_064096034.1	NP_000002.2	A2M	55.56	13.00	-	-
LOC135207952	XP_064096035.1	NP_000014.2	AAK1	35.29	7.00	-	-
LOC135207943	XP_064096036.1	NP_000002.2	A2M	44.44	10.00	-	-
LOC135207952	XP_064096037.1	NP_000002.2	A2M	55.56	9.00	-	-
LOC135207952	XP_064096038.1	NP_000002.2	A2M	55.56	9.00	-	-
LOC135207952	XP_064096039.1	NP_000002.2	A2M	55.56	9.00	-	-
LOC135207952	XP_064096040.1	NP_000002.2	A2M	55.56	9.00	-	-
LOC135207952	XP_064096041.1	NP_000002.2	A2M	55.56	9.00	-	-
LOC135207954	XP_064096042.1	NP_001018081.3	AAAS	63.64	6.00	-	-
LOC135207954	XP_064096043.1	NP_001018081.3	AAAS	63.64	6.00	-	-
LOC135207954	XP_064096044.1	NP_001018081.3	AAAS	63.64	6.00	-	-
LOC135207954	XP_064096045.1	NP_001018081.3	AAAS	63.64	6.00	-	-
LOC135207956	XP_064096046.1	NP_000005.2	A2MP1	25.00	18.00	-	-
LOC135207957	XP_064096047.1	NP_000002.2	A2M	28.79	8.00	-	-
LOC135207957	XP_064096048.1	NP_000002.2	A2M	28.79	8.00	-	-
LOC135207955	XP_064096050.1	NP_000002.2	A2M	37.50	2.00	-	-
LOC135207959	XP_064096055.1	NP_000002.2	A2M	33.33	11.00	-	-
LOC135207960	XP_064096056.1	NP_000014.2	AAK1	36.84	39.00	-	-
LOC135207961	XP_064096057.1	NP_000014.2	AAK1	33.33	6.00	-	-
LOC135207955	XP_064096058.1	NP_000002.2	A2M	37.50	3.00	-	-
LOC135207962	XP_064096059.1	NP_000002.2	A2M	44.44	9.00	-	-
LOC135207962	XP_064096060.1	NP_000002.2	A2M	44.44	9.00	-	-
LOC135207962	XP_064096061.1	NP_000002.2	A2M	44.44	9.00	-	-
LOC135207962	XP_064096062.1	NP_000002.2	A2M	44.44	10.00	-	-
LOC135207963	XP_064096063.1	NP_000001.3	A1BG	40.00	1.00	-	-
LOC135207964	XP_064096064.1	NP_000005.2	A2MP1	50.00	8.00	-	-
LOC135207965	XP_064096065.1	NP_001018081.3	AAAS	50.00	3.00	-	-
LOC135207966	XP_064096066.1	NP_000001.3	A1BG	80.00	1.00	-	-
LOC135207969	XP_064096067.1	NP_000014.2	AAK1	33.33	11.00	-	-
LOC135207969	XP_064096068.1	NP_000014.2	AAK1	38.09	13.00	-	-
LOC135207970	XP_064096069.1	NP_000014.2	AAK1	50.00	7.00	-	-
LOC135207967	XP_064096070.1	NP_001018081.3	AAAS	29.41	14.00	-	-
LOC135207970	XP_064096071.1	NP_000014.2	AAK1	50.00	7.00	-	-
LOC135207971	XP_064096072.1	NP_000001.3	A1BG	30.30	3.00	-	-
LOC135207971	XP_064096073.1	NP_000001.3	A1BG	30.30	3.00	-	-
LOC135207971	XP_064096074.1	NP_000001.3	A1BG	30.30	3.00	-	-
LOC135207971	XP_064096075.1	NP_000001.3	A1BG	30.30	3.00	-	-
LOC135207971	XP_064096076.1	NP_000001.3	A1BG	30.30	3.00	-	-
LOC135207971	XP_064096077.1	NP_000001.3	A1BG	30.30	3.00	-	-
LOC135207972	XP_064096078.1	NP_000014.2	AAK1	26.19	34.00	-	-
LOC135207973	XP_064096079.1	NP_000001.3	A1BG	21.05	17.00	-	-
LOC135207975	XP_064096080.1	NP_000005.2	A2MP1	35.00	29.00	-	-
LOC135207976	XP_064096081.1	NP_000001.3	A1BG	33.33	4.00	-	-
LOC135207976	XP_064096082.1	NP_000001.3	A1BG	50.00	1.00	-	-
LOC135207976	XP_064096083.1	NP_000001.3	A1BG	33.33	4.00	-	-
LOC135207974	XP_064096084.1	NP_000001.3	A1BG	83.33	4.00	-	-
LOC135207976	XP_064096085.1	NP_000005.2	A2MP1	37.50	4.00	-	-
LOC135207976	XP_064096086.1	NP_000001.3	A1BG	33.33	4.00	-	-
LOC135207976	XP_064096087.1	NP_000001.3	A1BG	33.33	4.00	-	-
LOC135207976	XP_064096088.1	NP_000001.3	A1BG	33.33	4.00	-	-
LOC135207976	XP_064096089.1	NP_000001.3	A1BG	33.33	4.00	-	-
LOC135207976	XP_064096090.1	NP_000001.3	A1BG	33.33	4.00	-	-
LOC135207976	XP_064096091.1	NP_000001.3	A1BG	33.33	4.00	-	-
LOC135207976	XP_064096092.1	NP_000001.3	A1BG	33.33	4.00	-	-
LOC135207976	XP_064096093.1	NP_000001.3	A1BG	33.33	4.00	-	-
LOC135207976	XP_064096094.1	NP_000001.3	A1BG	33.33	4.00	-	-
LOC135207976	XP_064096095.1	NP_000001.3	A1BG	33.33	4.00	-	-
LOC135207976	XP_064096096.1	NP_000001.3	A1BG	33.33	4.00	-	-
LOC135207976	XP_064096097.1	NP_000001.3	A1BG	33.33	4.00	-	-
LOC135207976	XP_064096098.1	NP_000001.3	A1BG	33.33	4.00	-	-
LOC135207976	XP_064096099.1	NP_000001.3	A1BG	33.33	4.00	-	-
LOC135207977	XP_064096100.1	NP_000005.2	A2MP1	53.85	3.00	-	-
LOC135207976	XP_064096101.1	NP_000005.2	A2MP1	37.50	5.00	-	-
LOC135207976	XP_064096102.1	NP_000005.2	A2MP1	37.50	5.00	-	-
LOC135207976	XP_064096103.1	NP_000001.3	A1BG	33.33	5.00	-	-
LOC135207976	XP_064096104.1	NP_000001.3	A1BG	33.33	5.00	-	-
LOC135207976	XP_064096105.1	NP_000005.2	A2MP1	37.50	5.00	-	-
LOC135207976	XP_064096106.1	NP_000005.2	A2MP1	37.50	5.00	-	-
LOC135207976	XP_064096107.1	NP_000001.3	A1BG	33.33	5.00	-	-
LOC135207976	XP_064096108.1	NP_000001.3	A1BG	33.33	5.00	-	-
LOC135207976	XP_064096109.1	NP_000001.3	A1BG	33.33	6.00	-	-
LOC135207976	XP_064096110.1	NP_000001.3	A1BG	33.33	6.00	-	-
LOC135207977	XP_064096111.1	NP_000005.2	A2MP1	53.85	3.00	-	-
LOC135207976	XP_064096112.1	NP_000001.3	A1BG	33.33	6.00	-	-
LOC135207976	XP_064096113.1	NP_000001.3	A1BG	33.33	6.00	-	-
LOC135207976	XP_064096114.1	NP_000001.3	A1BG	33.33	6.00	-	-
LOC135207976	XP_064096115.1	NP_000001.3	A1BG	33.33	6.00	-	-
LOC135207976	XP_064096116.1	NP_000001.3	A1BG	33.33	6.00	-	-
LOC135207976	XP_064096117.1	NP_000001.3	A1BG	33.33	6.00	-	-
LOC135207976	XP_064096118.1	NP_000001.3	A1BG	33.33	7.00	-	-
LOC135207976	XP_064096119.1	NP_000001.3	A1BG	33.33	7.00	-	-
LOC135207976	XP_064096120.1	NP_000001.3	A1BG	33.33	7.00	-	-
LOC135207976	XP_064096121.1	NP_000001.3	A1BG	33.33	7.00	-	-
LOC135207976	XP_064096122.1	NP_000001.3	A1BG	33.33	7.00	-	-
LOC135207979	XP_064096123.1	NP_000002.2	A2M	45.45	2.00	-	-
LOC135207980	XP_064096124.1	NP_000014.2	AAK1	28.95	8.00	-	-
LOC135207978	XP_064096125.1	NP_000001.3	A1BG	43.75	12.00	-	-
LOC135207981	XP_064096126.1	NP_000014.2	AAK1	32.00	14.00	-	-
LOC135207981	XP_064096127.1	NP_000014.2	AAK1	37.50	5.00	-	-
LOC135207982	XP_064096128.1	NP_001018081.3	AAAS	80.00	3.00	-	-
LOC135207982	XP_064096129.1	NP_001018081.3	AAAS	80.00	4.00	-	-
LOC135207982	XP_064096130.1	NP_001018081.3	AAAS	80.00	4.00	-	-
LOC135207985	XP_064096131.1	NP_000005.2	A2MP1	35.29	8.00	-	-
LOC135207986	XP_064096132.1	NP_000001.3	A1BG	30.61	3.00	-	-
LOC135207986	XP_064096133.1	NP_000001.3	A1BG	30.61	3.00	-	-
LOC135207986	XP_064096134.1	NP_000001.3	A1BG	30.61	5.00	-	-
LOC135207988	XP_064096135.1	NP_001018081.3	AAAS	50.00	4.00	-	-
LOC135207989	XP_064096136.1	NP_000001.3	A1BG	50.00	3.00	-	-
LOC135207989	XP_064096137.1	NP_000001.3	A1BG	50.00	3.00	-	-
LOC135207989	XP_064096138.1	NP_000001.3	A1BG	50.00	3.00	-	-
LOC135207990	XP_064096139.1	NP_000001.3	A1BG	50.00	2.00	-	-
LOC135207990	XP_064096140.1	NP_000001.3	A1BG	50.00	2.00	-	-
LOC135207992	XP_064096141.1	NP_000001.3	A1BG	33.33	5.00	-	-
LOC135207992	XP_064096142.1	NP_000001.3	A1BG	33.33	3.00	-	-
LOC135207992	XP_064096143.1	NP_000001.3	A1BG	33.33	5.00	-	-
LOC135207992	XP_064096144.1	NP_000001.3	A1BG	33.33	5.00	-	-
LOC135207991	XP_064096145.1	NP_000014.2	AAK1	58.33	5.00	-	-
LOC135207992	XP_064096146.1	NP_000001.3	A1BG	33.33	5.00	-	-
LOC135207992	XP_064096147.1	NP_000001.3	A1BG	33.33	4.00	-	-
LOC135207992	XP_064096148.1	NP_000001.3	A1BG	33.33	5.00	-	-
LOC135207996	XP_064096151.1	NP_000001.3	A1BG	25.00	13.00	-	-
LOC135207996	XP_064096152.1	NP_000001.3	A1BG	25.00	13.00	-	-
LOC135207991	XP_064096153.1	NP_000014.2	AAK1	58.33	6.00	-	-
LOC135207996	XP_064096154.1	NP_000001.3	A1BG	25.00	15.00	-	-
LOC135207996	XP_064096155.1	NP_000001.3	A1BG	25.00	15.00	-	-
LOC135207997	XP_064096157.1	NP_000001.3	A1BG	45.45	1.00	-	-
LOC135207997	XP_064096158.1	NP_000001.3	A1BG	45.45	1.00	-	-
LOC135207998	XP_064096159.1	NP_000002.2	A2M	50.00	1.00	-	-
LOC135208001	XP_064096160.1	NP_000001.3	A1BG	25.00	14.00	-	-
LOC135208001	XP_064096161.1	NP_000001.3	A1BG	25.00	14.00	-	-
LOC135208001	XP_064096162.1	NP_000001.3	A1BG	25.00	14.00	-	-
LOC135208001	XP_064096163.1	NP_000001.3	A1BG	25.00	14.00	-	-
LOC135208001	XP_064096164.1	NP_000001.3	A1BG	25.00	14.00	-	-
LOC135208001	XP_064096165.1	NP_000001.3	A1BG	25.00	15.00	-	-
LOC135208002	XP_064096166.1	NP_000001.3	A1BG	35.00	4.00	-	-
LOC135208003	XP_064096167.1	NP_000001.3	A1BG	25.00	14.00	-	-
LOC135208003	XP_064096168.1	NP_000001.3	A1BG	25.00	14.00	-	-
LOC135208004	XP_064096169.1	NP_000002.2	A2M	36.36	2.00	-	-
LOC135207983	XP_064096170.1	NP_000002.2	A2M	44.44	10.00	-	-
LOC135208007	XP_064096172.1	NP_001018081.3	AAAS	34.62	8.00	-	-
LOC135208008	XP_064096173.1	NP_000014.2	AAK1	71.43	2.00	-	-
LOC135208010	XP_064096174.1	NP_000001.3	A1BG	25.00	11.00	-	-
LOC135208011	XP_064096175.1	NP_000005.2	A2MP1	33.33	2.00	-	-
LOC135208013	XP_064096176.1	NP_000014.2	AAK1	28.12	13.00	-	-
LOC135208013	XP_064096177.1	NP_000014.2	AAK1	28.12	13.00	-	-
LOC135208014	XP_064096178.1	NP_000005.2	A2MP1	39.13	9.00	-	-
LOC135208014	XP_064096179.1	NP_000005.2	A2MP1	39.13	9.00	-	-
